genres,movie_id,budget,title,popularity,release_date,revenue,ROI,Director
Drama,34647,13000000,Enter the Void,8.378149,5/5/2009,754249.0,-94.19808461538462,Gaspar Noé
Action,10196,150000000,The Last Airbender,9.544657,6/30/2010,318502923.0,112.335282,M. Night Shyamalan
Adventure,10196,150000000,The Last Airbender,9.544657,6/30/2010,318502923.0,112.335282,M. Night Shyamalan
Family,10196,150000000,The Last Airbender,9.544657,6/30/2010,318502923.0,112.335282,M. Night Shyamalan
Fantasy,10196,150000000,The Last Airbender,9.544657,6/30/2010,318502923.0,112.335282,M. Night Shyamalan
Action,34851,40000000,Predators,9.034929,7/3/2010,126248813.0,215.62203250000002,Nimród Antal
Science Fiction,34851,40000000,Predators,9.034929,7/3/2010,126248813.0,215.62203250000002,Nimród Antal
Adventure,34851,40000000,Predators,9.034929,7/3/2010,126248813.0,215.62203250000002,Nimród Antal
Thriller,34851,40000000,Predators,9.034929,7/3/2010,126248813.0,215.62203250000002,Nimród Antal
Animation,20352,69000000,Despicable Me,22.274502,7/8/2010,543513985.0,687.7014275362319,Pierre Coffin
Family,20352,69000000,Despicable Me,22.274502,7/8/2010,543513985.0,687.7014275362319,Pierre Coffin
Action,27205,160000000,Inception,29.108149,7/14/2010,825532764.0,415.9579775,Christopher Nolan
Thriller,27205,160000000,Inception,29.108149,7/14/2010,825532764.0,415.9579775,Christopher Nolan
Science Fiction,27205,160000000,Inception,29.108149,7/14/2010,825532764.0,415.9579775,Christopher Nolan
Mystery,27205,160000000,Inception,29.108149,7/14/2010,825532764.0,415.9579775,Christopher Nolan
Adventure,27205,160000000,Inception,29.108149,7/14/2010,825532764.0,415.9579775,Christopher Nolan
Comedy,38365,80000000,Grown Ups,23.981251,6/24/2010,271430189.0,239.28773625000002,Dennis Dugan
Fantasy,27022,150000000,The Sorcerer's Apprentice,12.533525,7/13/2010,215283742.0,43.52249466666667,Jon Turteltaub
Adventure,27022,150000000,The Sorcerer's Apprentice,12.533525,7/13/2010,215283742.0,43.52249466666667,Jon Turteltaub
Action,27022,150000000,The Sorcerer's Apprentice,12.533525,7/13/2010,215283742.0,43.52249466666667,Jon Turteltaub
Comedy,27022,150000000,The Sorcerer's Apprentice,12.533525,7/13/2010,215283742.0,43.52249466666667,Jon Turteltaub
Drama,27022,150000000,The Sorcerer's Apprentice,12.533525,7/13/2010,215283742.0,43.52249466666667,Jon Turteltaub
Action,37834,117000000,Knight and Day,12.758942,6/15/2010,261930431.0,123.87216324786326,James Mangold
Comedy,37834,117000000,Knight and Day,12.758942,6/15/2010,261930431.0,123.87216324786326,James Mangold
Action,38575,40000000,The Karate Kid,11.690781,6/10/2010,357852395.0,794.6309875,Harald Zwart
Adventure,38575,40000000,The Karate Kid,11.690781,6/10/2010,357852395.0,794.6309875,Harald Zwart
Drama,38575,40000000,The Karate Kid,11.690781,6/10/2010,357852395.0,794.6309875,Harald Zwart
Family,38575,40000000,The Karate Kid,11.690781,6/10/2010,357852395.0,794.6309875,Harald Zwart
Drama,22556,15000000,The Yellow Handkerchief,3.919317,12/17/2008,317000.0,-97.88666666666667,Udayan Prasad
Romance,22556,15000000,The Yellow Handkerchief,3.919317,12/17/2008,317000.0,-97.88666666666667,Udayan Prasad
Comedy,39781,3500000,The Kids Are All Right,5.899155,7/9/2010,34705850.0,891.5957142857144,Lisa Cholodenko
Drama,39781,3500000,The Kids Are All Right,5.899155,7/9/2010,34705850.0,891.5957142857144,Lisa Cholodenko
Action,27576,110000000,Salt,8.704455,7/21/2010,293329073.0,166.66279363636363,Phillip Noyce
Mystery,27576,110000000,Salt,8.704455,7/21/2010,293329073.0,166.66279363636363,Phillip Noyce
Thriller,27576,110000000,Salt,8.704455,7/21/2010,293329073.0,166.66279363636363,Phillip Noyce
Science Fiction,31011,47000000,Mr. Nobody,11.817059,9/11/2009,3547209.0,-92.45274680851064,Jaco Van Dormael
Drama,31011,47000000,Mr. Nobody,11.817059,9/11/2009,3547209.0,-92.45274680851064,Jaco Van Dormael
Romance,31011,47000000,Mr. Nobody,11.817059,9/11/2009,3547209.0,-92.45274680851064,Jaco Van Dormael
Fantasy,31011,47000000,Mr. Nobody,11.817059,9/11/2009,3547209.0,-92.45274680851064,Jaco Van Dormael
Drama,65212,4500000,The Silver Chalice,0.313032,12/20/1954,3200000.0,-28.888888888888886,Victor Saville
Romance,65212,4500000,The Silver Chalice,0.313032,12/20/1954,3200000.0,-28.888888888888886,Victor Saville
Comedy,38778,69000000,Dinner for Schmucks,11.623718,7/30/2010,86387857.0,25.19979275362319,Jay Roach
Comedy,35019,35000000,Nanny McPhee and the Big Bang,8.983275,3/26/2010,93246388.0,166.41825142857144,Susanna White
Fantasy,35019,35000000,Nanny McPhee and the Big Bang,8.983275,3/26/2010,93246388.0,166.41825142857144,Susanna White
Action,37472,12902809,Ip Man 2,1.9602,4/21/2010,36000000.0,179.0090126886324,Wilson Yip
History,37472,12902809,Ip Man 2,1.9602,4/21/2010,36000000.0,179.0090126886324,Wilson Yip
Drama,37472,12902809,Ip Man 2,1.9602,4/21/2010,36000000.0,179.0090126886324,Wilson Yip
Drama,37950,44000000,Charlie St. Cloud,6.273131,5/1/2010,48190704.0,9.524327272727273,Burr Steers
Action,27581,100000000,The Other Guys,12.536621,8/6/2010,170432927.0,70.432927,Adam McKay
Comedy,27581,100000000,The Other Guys,12.536621,8/6/2010,170432927.0,70.432927,Adam McKay
Crime,27581,100000000,The Other Guys,12.536621,8/6/2010,170432927.0,70.432927,Adam McKay
Adventure,28426,322000,Invisible Agent,1.48335,7/31/1942,1040000.0,222.9813664596273,Edwin L. Marin
Comedy,28426,322000,Invisible Agent,1.48335,7/31/1942,1040000.0,222.9813664596273,Edwin L. Marin
Romance,28426,322000,Invisible Agent,1.48335,7/31/1942,1040000.0,222.9813664596273,Edwin L. Marin
Science Fiction,28426,322000,Invisible Agent,1.48335,7/31/1942,1040000.0,222.9813664596273,Edwin L. Marin
War,28426,322000,Invisible Agent,1.48335,7/31/1942,1040000.0,222.9813664596273,Edwin L. Marin
Thriller,27578,80000000,The Expendables,14.75562,8/3/2010,274470394.0,243.0879925,Sylvester Stallone
Adventure,27578,80000000,The Expendables,14.75562,8/3/2010,274470394.0,243.0879925,Sylvester Stallone
Action,27578,80000000,The Expendables,14.75562,8/3/2010,274470394.0,243.0879925,Sylvester Stallone
Action,22538,60000000,Scott Pilgrim vs. the World,13.793301,7/27/2010,47664559.0,-20.559068333333332,Edgar Wright
Adventure,22538,60000000,Scott Pilgrim vs. the World,13.793301,7/27/2010,47664559.0,-20.559068333333332,Edgar Wright
Comedy,22538,60000000,Scott Pilgrim vs. the World,13.793301,7/27/2010,47664559.0,-20.559068333333332,Edgar Wright
Drama,44629,5000000,Animal Kingdom,9.649312,6/3/2010,1000000.0,-80.0,David Michôd
Thriller,44629,5000000,Animal Kingdom,9.649312,6/3/2010,1000000.0,-80.0,David Michôd
Crime,44629,5000000,Animal Kingdom,9.649312,6/3/2010,1000000.0,-80.0,David Michôd
Adventure,23759,12000000,Centurion,13.00941,2/15/2010,6814789.0,-43.21009166666666,Neil Marshall
Action,23759,12000000,Centurion,13.00941,2/15/2010,6814789.0,-43.21009166666666,Neil Marshall
Drama,23759,12000000,Centurion,13.00941,2/15/2010,6814789.0,-43.21009166666666,Neil Marshall
Comedy,39800,4500000,Life During Wartime,3.311392,10/10/2009,744816.0,-83.44853333333333,Todd Solondz
Drama,39800,4500000,Life During Wartime,3.311392,10/10/2009,744816.0,-83.44853333333333,Todd Solondz
Comedy,43593,24000000,Piranha 3D,8.212132,8/20/2010,83188165.0,246.61735416666664,Alexandre Aja
Horror,43593,24000000,Piranha 3D,8.212132,8/20/2010,83188165.0,246.61735416666664,Alexandre Aja
Fantasy,35552,25000000,The Extraordinary Adventures of Adèle Blanc-Sec,6.710598,4/9/2010,34100000.0,36.4,Luc Besson
Adventure,35552,25000000,The Extraordinary Adventures of Adèle Blanc-Sec,6.710598,4/9/2010,34100000.0,36.4,Luc Besson
Action,35552,25000000,The Extraordinary Adventures of Adèle Blanc-Sec,6.710598,4/9/2010,34100000.0,36.4,Luc Besson
Mystery,35552,25000000,The Extraordinary Adventures of Adèle Blanc-Sec,6.710598,4/9/2010,34100000.0,36.4,Luc Besson
Comedy,41479,10000000,The Joneses,6.632194,9/13/2009,7022728.0,-29.772720000000003,Derrick Borte
Drama,41479,10000000,The Joneses,6.632194,9/13/2009,7022728.0,-29.772720000000003,Derrick Borte
Drama,191550,5000000,Gaby: A True Story,0.889745,10/30/1987,125400.0,-97.492,Luis Mandoki
Romance,191550,5000000,Gaby: A True Story,0.889745,10/30/1987,125400.0,-97.492,Luis Mandoki
Crime,42194,30000000,TEKKEN,12.17886,3/20/2010,967000.0,-96.77666666666667,Dwight H. Little
Drama,42194,30000000,TEKKEN,12.17886,3/20/2010,967000.0,-96.77666666666667,Dwight H. Little
Action,42194,30000000,TEKKEN,12.17886,3/20/2010,967000.0,-96.77666666666667,Dwight H. Little
Thriller,42194,30000000,TEKKEN,12.17886,3/20/2010,967000.0,-96.77666666666667,Dwight H. Little
Science Fiction,42194,30000000,TEKKEN,12.17886,3/20/2010,967000.0,-96.77666666666667,Dwight H. Little
Comedy,20200,823258,Narco,4.584117,12/1/2004,823258.0,0.0,Gilles Lellouche
Horror,38358,1800000,The Last Exorcism,6.397109,8/27/2010,67738090.0,3663.227222222222,Daniel Stamm
Drama,38358,1800000,The Last Exorcism,6.397109,8/27/2010,67738090.0,3663.227222222222,Daniel Stamm
Thriller,38358,1800000,The Last Exorcism,6.397109,8/27/2010,67738090.0,3663.227222222222,Daniel Stamm
Crime,27579,20000000,The American,7.275649,8/31/2010,65464324.0,227.32161999999997,Anton Corbijn
Drama,27579,20000000,The American,7.275649,8/31/2010,65464324.0,227.32161999999997,Anton Corbijn
Thriller,27579,20000000,The American,7.275649,8/31/2010,65464324.0,227.32161999999997,Anton Corbijn
Comedy,41210,19000000,The Switch,5.695408,5/11/2010,49830607.0,162.26635263157897,Josh Gordon
Romance,41210,19000000,The Switch,5.695408,5/11/2010,49830607.0,162.26635263157897,Josh Gordon
Drama,41210,19000000,The Switch,5.695408,5/11/2010,49830607.0,162.26635263157897,Josh Gordon
Action,23631,20000000,Machete,7.120403,9/1/2010,31327899.0,56.639495,Robert Rodriguez
Comedy,23631,20000000,Machete,7.120403,9/1/2010,31327899.0,56.639495,Robert Rodriguez
Thriller,23631,20000000,Machete,7.120403,9/1/2010,31327899.0,56.639495,Robert Rodriguez
Drama,41233,30000000,Step Up 3D,9.111782,8/4/2010,159291809.0,430.9726966666667,Jon M. Chu
Romance,41233,30000000,Step Up 3D,9.111782,8/4/2010,159291809.0,430.9726966666667,Jon M. Chu
Comedy,38073,32000000,Going the Distance,6.876053,9/1/2010,42045846.0,31.393268749999997,Nanette Burstein
Drama,38073,32000000,Going the Distance,6.876053,9/1/2010,42045846.0,31.393268749999997,Nanette Burstein
Romance,38073,32000000,Going the Distance,6.876053,9/1/2010,42045846.0,31.393268749999997,Nanette Burstein
Horror,40264,20000000,Vampires Suck,8.129407,8/18/2010,80547866.0,302.73933,Jason Friedberg
Comedy,40264,20000000,Vampires Suck,8.129407,8/18/2010,80547866.0,302.73933,Jason Friedberg
Action,35791,60000000,Resident Evil: Afterlife,0.452934,9/9/2010,300228084.0,400.38014000000004,Paul W.S. Anderson
Adventure,35791,60000000,Resident Evil: Afterlife,0.452934,9/9/2010,300228084.0,400.38014000000004,Paul W.S. Anderson
Horror,35791,60000000,Resident Evil: Afterlife,0.452934,9/9/2010,300228084.0,400.38014000000004,Paul W.S. Anderson
Science Fiction,35791,60000000,Resident Evil: Afterlife,0.452934,9/9/2010,300228084.0,400.38014000000004,Paul W.S. Anderson
Drama,37799,40000000,The Social Network,16.972995,9/30/2010,224920315.0,462.3007875,David Fincher
Crime,23168,37000000,The Town,13.081203,9/15/2010,154026136.0,316.28685405405406,Ben Affleck
Drama,23168,37000000,The Town,13.081203,9/15/2010,154026136.0,316.28685405405406,Ben Affleck
Thriller,23168,37000000,The Town,13.081203,9/15/2010,154026136.0,316.28685405405406,Ben Affleck
Comedy,37735,8000000,Easy A,15.138144,9/10/2010,74952305.0,836.9038125,Will Gluck
Drama,38167,60000000,Eat Pray Love,15.904834,8/12/2010,204594016.0,240.99002666666664,Ryan Murphy
Drama,38568,30000,Howl,5.416588,8/26/2010,617000.0,1956.6666666666667,Rob Epstein
Romance,43949,14000000,Flipped,10.279685,8/6/2010,1755212.0,-87.46277142857143,Rob Reiner
Drama,43949,14000000,Flipped,10.279685,8/6/2010,1755212.0,-87.46277142857143,Rob Reiner
Drama,33909,70000000,Wall Street: Money Never Sleeps,9.819864,9/2/2010,134748021.0,92.49717285714286,Oliver Stone
Crime,33909,70000000,Wall Street: Money Never Sleeps,9.819864,9/2/2010,134748021.0,92.49717285714286,Oliver Stone
Animation,41216,80000000,Legend of the Guardians: The Owls of Ga'Hoole,17.674048,7/10/2010,140073390.0,75.0917375,Zack Snyder
Adventure,41216,80000000,Legend of the Guardians: The Owls of Ga'Hoole,17.674048,7/10/2010,140073390.0,75.0917375,Zack Snyder
Family,41216,80000000,Legend of the Guardians: The Owls of Ga'Hoole,17.674048,7/10/2010,140073390.0,75.0917375,Zack Snyder
Fantasy,41216,80000000,Legend of the Guardians: The Owls of Ga'Hoole,17.674048,7/10/2010,140073390.0,75.0917375,Zack Snyder
Comedy,39691,85000000,Cats & Dogs 2 : The Revenge of Kitty Galore,7.941637,7/30/2010,112483764.0,32.33384,Brad Peyton
Family,39691,85000000,Cats & Dogs 2 : The Revenge of Kitty Galore,7.941637,7/30/2010,112483764.0,32.33384,Brad Peyton
Comedy,43923,8000000,It's Kind of a Funny Story,8.172013,7/6/2010,6491240.0,-18.8595,Ryan Fleck
Drama,43923,8000000,It's Kind of a Funny Story,8.172013,7/6/2010,6491240.0,-18.8595,Ryan Fleck
Comedy,27023,3800000,Saint John of Las Vegas,2.894924,6/10/2009,111731.0,-97.0597105263158,Hue Rhodes
Drama,41402,20000000,Let Me In,11.11946,10/1/2010,24145613.0,20.728065,Matt Reeves
Horror,41402,20000000,Let Me In,11.11946,10/1/2010,24145613.0,20.728065,Matt Reeves
Mystery,41402,20000000,Let Me In,11.11946,10/1/2010,24145613.0,20.728065,Matt Reeves
Drama,39486,35000000,Secretariat,7.681383,8/20/2010,60251371.0,72.14677428571429,Randall Wallace
Horror,44040,10000000,Devil,7.094276,1/13/2010,33583175.0,235.83175,John Erick Dowdle
Mystery,44040,10000000,Devil,7.094276,1/13/2010,33583175.0,235.83175,John Erick Dowdle
Thriller,44040,10000000,Devil,7.094276,1/13/2010,33583175.0,235.83175,John Erick Dowdle
Comedy,38303,20000000,You Again,12.820452,9/24/2010,32005248.0,60.026239999999994,Andy Fickman
Romance,38303,20000000,You Again,12.820452,9/24/2010,32005248.0,60.026239999999994,Andy Fickman
Comedy,38408,38000000,Life As We Know It,7.824962,10/2/2010,105610124.0,177.92137894736842,Greg Berlanti
Romance,38408,38000000,Life As We Know It,7.824962,10/2/2010,105610124.0,177.92137894736842,Greg Berlanti
Drama,38408,38000000,Life As We Know It,7.824962,10/2/2010,105610124.0,177.92137894736842,Greg Berlanti
Documentary,42296,30000,Catfish,5.174738,9/17/2010,3045943.0,10053.143333333333,Henry Joost
Drama,44113,22000000,Stone,11.275132,10/7/2010,9479718.0,-56.91037272727273,John Curran
Documentary,44639,2000000,Inside Job,10.30535,10/8/2010,7871522.0,293.5761,Charles Ferguson
Drama,43933,500000,Monsters,6.154375,6/18/2010,4242978.0,748.5956,Gareth Edwards
Thriller,43933,500000,Monsters,6.154375,6/18/2010,4242978.0,748.5956,Gareth Edwards
Science Fiction,43933,500000,Monsters,6.154375,6/18/2010,4242978.0,748.5956,Gareth Edwards
Drama,45094,12500000,Conviction,11.024462,9/11/2010,6732980.0,-46.13616,Tony Goldwyn
Drama,70695,4000000,Dirty Girl,10.964499,9/12/2010,55125.0,-98.621875,Abe Sylvia
Comedy,70695,4000000,Dirty Girl,10.964499,9/12/2010,55125.0,-98.621875,Abe Sylvia
Drama,42188,15000000,Never Let Me Go,8.278794,9/15/2010,9455232.0,-36.96512,Mark Romanek
Romance,42188,15000000,Never Let Me Go,8.278794,9/15/2010,9455232.0,-36.96512,Mark Romanek
Science Fiction,42188,15000000,Never Let Me Go,8.278794,9/15/2010,9455232.0,-36.96512,Mark Romanek
Animation,41201,18000000,The Illusionist,6.971611,2/16/2010,5602431.0,-68.87538333333333,Sylvain Chomet
Drama,41201,18000000,The Illusionist,6.971611,2/16/2010,5602431.0,-68.87538333333333,Sylvain Chomet
Drama,44549,2270000,PEEPLI [Live],2.927226,8/13/2010,6900000.0,203.9647577092511,Anusha Rizvi
Comedy,44549,2270000,PEEPLI [Live],2.927226,8/13/2010,6900000.0,203.9647577092511,Anusha Rizvi
Comedy,45649,500000,Rubber,5.305905,7/9/2010,98017.0,-80.39659999999999,Quentin Dupieux
Drama,45649,500000,Rubber,5.305905,7/9/2010,98017.0,-80.39659999999999,Quentin Dupieux
Fantasy,45649,500000,Rubber,5.305905,7/9/2010,98017.0,-80.39659999999999,Quentin Dupieux
Horror,45649,500000,Rubber,5.305905,7/9/2010,98017.0,-80.39659999999999,Quentin Dupieux
Mystery,45649,500000,Rubber,5.305905,7/9/2010,98017.0,-80.39659999999999,Quentin Dupieux
Horror,41505,22000000,Shelter,11.634377,3/27/2010,851517.0,-96.12946818181818,Måns Mårlind
Mystery,41505,22000000,Shelter,11.634377,3/27/2010,851517.0,-96.12946818181818,Måns Mårlind
Thriller,41505,22000000,Shelter,11.634377,3/27/2010,851517.0,-96.12946818181818,Måns Mårlind
Comedy,16290,20000000,Jackass 3D,10.997518,10/15/2010,117224271.0,486.12135500000005,Jeff Tremaine
Documentary,16290,20000000,Jackass 3D,10.997518,10/15/2010,117224271.0,486.12135500000005,Jeff Tremaine
Action,16290,20000000,Jackass 3D,10.997518,10/15/2010,117224271.0,486.12135500000005,Jeff Tremaine
Action,39514,58000000,RED,12.595165,10/13/2010,71664962.0,23.56027931034483,Robert Schwentke
Adventure,39514,58000000,RED,12.595165,10/13/2010,71664962.0,23.56027931034483,Robert Schwentke
Comedy,39514,58000000,RED,12.595165,10/13/2010,71664962.0,23.56027931034483,Robert Schwentke
Crime,39514,58000000,RED,12.595165,10/13/2010,71664962.0,23.56027931034483,Robert Schwentke
Thriller,39514,58000000,RED,12.595165,10/13/2010,71664962.0,23.56027931034483,Robert Schwentke
Drama,43931,25000000,My Soul to Take,5.282976,10/8/2010,19829957.0,-20.680172,Wes Craven
Horror,43931,25000000,My Soul to Take,5.282976,10/8/2010,19829957.0,-20.680172,Wes Craven
Mystery,43931,25000000,My Soul to Take,5.282976,10/8/2010,19829957.0,-20.680172,Wes Craven
Thriller,43931,25000000,My Soul to Take,5.282976,10/8/2010,19829957.0,-20.680172,Wes Craven
Crime,14397,12000000,Whisper,10.425288,11/27/2007,5285197.0,-55.95669166666667,Stewart Hendler
Drama,14397,12000000,Whisper,10.425288,11/27/2007,5285197.0,-55.95669166666667,Stewart Hendler
Horror,14397,12000000,Whisper,10.425288,11/27/2007,5285197.0,-55.95669166666667,Stewart Hendler
Thriller,14397,12000000,Whisper,10.425288,11/27/2007,5285197.0,-55.95669166666667,Stewart Hendler
Romance,41211,8700000,Heartbreaker,5.546687,3/17/2010,47355187.0,444.3124942528736,Pascal Chaumeil
Comedy,41211,8700000,Heartbreaker,5.546687,3/17/2010,47355187.0,444.3124942528736,Pascal Chaumeil
Drama,46332,4000000,Of Gods and Men,4.476836,5/18/2010,41424067.0,935.601675,Xavier Beauvois
History,46332,4000000,Of Gods and Men,4.476836,5/18/2010,41424067.0,935.601675,Xavier Beauvois
Horror,41436,3000000,Paranormal Activity 2,7.388933,10/20/2010,177512032.0,5817.067733333333,Tod Williams
Thriller,41436,3000000,Paranormal Activity 2,7.388933,10/20/2010,177512032.0,5817.067733333333,Tod Williams
Drama,44603,50000000,Hereafter,7.942766,10/15/2010,105197635.0,110.39527,Clint Eastwood
Fantasy,44603,50000000,Hereafter,7.942766,10/15/2010,105197635.0,110.39527,Clint Eastwood
Horror,41439,20000000,Saw: The Final Chapter,16.626655,10/21/2010,136150434.0,580.75217,Kevin Greutert
Crime,41439,20000000,Saw: The Final Chapter,16.626655,10/21/2010,136150434.0,580.75217,Kevin Greutert
Comedy,41733,65000000,Due Date,11.73956,11/4/2010,211780824.0,225.81665230769232,Todd Phillips
Drama,41733,65000000,Due Date,11.73956,11/4/2010,211780824.0,225.81665230769232,Todd Phillips
Adventure,44115,18000000,127 Hours,11.176797,11/5/2010,35692920.0,98.294,Danny Boyle
Drama,44115,18000000,127 Hours,11.176797,11/5/2010,35692920.0,98.294,Danny Boyle
Thriller,44115,18000000,127 Hours,11.176797,11/5/2010,35692920.0,98.294,Danny Boyle
Animation,38055,130000000,Megamind,11.603905,10/28/2010,321887208.0,147.60554461538462,Tom McGrath
Action,38055,130000000,Megamind,11.603905,10/28/2010,321887208.0,147.60554461538462,Tom McGrath
Comedy,38055,130000000,Megamind,11.603905,10/28/2010,321887208.0,147.60554461538462,Tom McGrath
Family,38055,130000000,Megamind,11.603905,10/28/2010,321887208.0,147.60554461538462,Tom McGrath
Science Fiction,38055,130000000,Megamind,11.603905,10/28/2010,321887208.0,147.60554461538462,Tom McGrath
Drama,44214,13000000,Black Swan,12.989056,12/2/2010,327803731.0,2421.5671615384613,Darren Aronofsky
Thriller,44214,13000000,Black Swan,12.989056,12/2/2010,327803731.0,2421.5671615384613,Darren Aronofsky
Drama,38363,22000000,Fair Game,6.303785,5/20/2010,24188922.0,9.949645454545454,Doug Liman
Thriller,38363,22000000,Fair Game,6.303785,5/20/2010,24188922.0,9.949645454545454,Doug Liman
Action,44048,100000000,Unstoppable,12.697059,11/4/2010,167805466.0,67.80546600000001,Tony Scott
Thriller,44048,100000000,Unstoppable,12.697059,11/4/2010,167805466.0,67.80546600000001,Tony Scott
Comedy,38357,40000000,Morning Glory,10.771255,1/12/2010,58785180.0,46.96295,Roger Michell
Drama,38357,40000000,Morning Glory,10.771255,1/12/2010,58785180.0,46.96295,Roger Michell
Romance,38357,40000000,Morning Glory,10.771255,1/12/2010,58785180.0,46.96295,Roger Michell
Romance,43539,30000000,The Next Three Days,9.591425,11/18/2010,51148651.0,70.49550333333333,Paul Haggis
Drama,43539,30000000,The Next Three Days,9.591425,11/18/2010,51148651.0,70.49550333333333,Paul Haggis
Thriller,43539,30000000,The Next Three Days,9.591425,11/18/2010,51148651.0,70.49550333333333,Paul Haggis
Crime,43539,30000000,The Next Three Days,9.591425,11/18/2010,51148651.0,70.49550333333333,Paul Haggis
Action,44147,8000000,Wild Target,6.712894,6/17/2010,3453043.0,-56.8369625,Jonathan Lynn
Comedy,44147,8000000,Wild Target,6.712894,6/17/2010,3453043.0,-56.8369625,Jonathan Lynn
Crime,43434,18000000,Carlos,4.558075,5/19/2010,871279.0,-95.15956111111112,Olivier Assayas
Drama,43434,18000000,Carlos,4.558075,5/19/2010,871279.0,-95.15956111111112,Olivier Assayas
Thriller,43434,18000000,Carlos,4.558075,5/19/2010,871279.0,-95.15956111111112,Olivier Assayas
History,43434,18000000,Carlos,4.558075,5/19/2010,871279.0,-95.15956111111112,Olivier Assayas
Adventure,12444,250000000,Harry Potter and the Deathly Hallows: Part 1,23.300362,10/17/2010,954305868.0,281.7223472,David Yates
Fantasy,12444,250000000,Harry Potter and the Deathly Hallows: Part 1,23.300362,10/17/2010,954305868.0,281.7223472,David Yates
Family,12444,250000000,Harry Potter and the Deathly Hallows: Part 1,23.300362,10/17/2010,954305868.0,281.7223472,David Yates
Drama,45269,15000000,The King's Speech,11.260387,9/6/2010,414211549.0,2661.4103266666666,Tom Hooper
History,45269,15000000,The King's Speech,11.260387,9/6/2010,414211549.0,2661.4103266666666,Tom Hooper
Animation,38757,260000000,Tangled,14.684761,11/24/2010,591794936.0,127.61343692307692,Byron Howard
Family,38757,260000000,Tangled,14.684761,11/24/2010,591794936.0,127.61343692307692,Byron Howard
Drama,45317,25000000,The Fighter,14.141837,12/17/2010,93617009.0,274.468036,David O. Russell
Comedy,41556,4500000,The Romantics,8.786269,9/10/2010,123820.0,-97.24844444444444,Galt Niederhoffer
Drama,41556,4500000,The Romantics,8.786269,9/10/2010,123820.0,-97.24844444444444,Galt Niederhoffer
Romance,41556,4500000,The Romantics,8.786269,9/10/2010,123820.0,-97.24844444444444,Galt Niederhoffer
Comedy,47088,7000000,The Extra Man,3.18614,8/1/2010,453079.0,-93.52744285714286,Shari Springer Berman
Crime,45324,12500000,Casino Jack,8.5508,9/16/2010,1083683.0,-91.330536,George Hickenlooper
Comedy,45324,12500000,Casino Jack,8.5508,9/16/2010,1083683.0,-91.330536,George Hickenlooper
Drama,45324,12500000,Casino Jack,8.5508,9/16/2010,1083683.0,-91.330536,George Hickenlooper
Drama,48838,25000000,London Boulevard,11.421915,11/10/2010,4644108.0,-81.423568,William Monahan
Crime,48838,25000000,London Boulevard,11.421915,11/10/2010,4644108.0,-81.423568,William Monahan
Science Fiction,42684,10000000,Skyline,7.676017,11/11/2010,66821036.0,568.2103599999999,Colin Strause
Drama,38117,17000000,Beastly,7.364563,1/21/2011,43165571.0,153.91512352941177,Daniel Barnz
Fantasy,38117,17000000,Beastly,7.364563,1/21/2011,43165571.0,153.91512352941177,Daniel Barnz
Romance,38117,17000000,Beastly,7.364563,1/21/2011,43165571.0,153.91512352941177,Daniel Barnz
Drama,43347,30000000,Love & Other Drugs,7.575696,11/22/2010,102820008.0,242.73335999999998,Edward Zwick
Comedy,43347,30000000,Love & Other Drugs,7.575696,11/22/2010,102820008.0,242.73335999999998,Edward Zwick
Romance,43347,30000000,Love & Other Drugs,7.575696,11/22/2010,102820008.0,242.73335999999998,Edward Zwick
Adventure,10140,155000000,The Chronicles of Narnia: The Voyage of the Dawn Treader,12.383398,8/13/2010,415686217.0,168.18465612903225,Michael Apted
Family,10140,155000000,The Chronicles of Narnia: The Voyage of the Dawn Treader,12.383398,8/13/2010,415686217.0,168.18465612903225,Michael Apted
Fantasy,10140,155000000,The Chronicles of Narnia: The Voyage of the Dawn Treader,12.383398,8/13/2010,415686217.0,168.18465612903225,Michael Apted
Romance,47607,65000,Tiny Furniture,2.799356,11/12/2010,416498.0,540.7661538461539,Lena Dunham
Comedy,47607,65000,Tiny Furniture,2.799356,11/12/2010,416498.0,540.7661538461539,Lena Dunham
Drama,47607,65000,Tiny Furniture,2.799356,11/12/2010,416498.0,540.7661538461539,Lena Dunham
Action,37710,100000000,The Tourist,12.845045,12/8/2010,278731369.0,178.731369,Florian Henckel von Donnersmarck
Thriller,37710,100000000,The Tourist,12.845045,12/8/2010,278731369.0,178.731369,Florian Henckel von Donnersmarck
Romance,37710,100000000,The Tourist,12.845045,12/8/2010,278731369.0,178.731369,Florian Henckel von Donnersmarck
Horror,43919,2500000,Hatchet II,12.525758,8/26/2010,52604.0,-97.89584,Adam Green
Comedy,43919,2500000,Hatchet II,12.525758,8/26/2010,52604.0,-97.89584,Adam Green
Thriller,43919,2500000,Hatchet II,12.525758,8/26/2010,52604.0,-97.89584,Adam Green
Action,43930,27000000,"Tomorrow, When the War Began",4.983475,8/8/2010,16504936.0,-38.87060740740741,Stuart Beattie
Drama,44264,38000000,True Grit,10.730765,12/22/2010,252276927.0,563.88665,Joel Coen
Adventure,44264,38000000,True Grit,10.730765,12/22/2010,252276927.0,563.88665,Joel Coen
Western,44264,38000000,True Grit,10.730765,12/22/2010,252276927.0,563.88665,Joel Coen
Adventure,20526,170000000,TRON: Legacy,21.259,12/10/2010,400062763.0,135.3310370588235,Joseph Kosinski
